client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,visitor_id,visit_id,process_step,date_time,variation
8768226,142.0,75.0,M,2.0,34418.06,4.0,7.0,41430290_74395683855,444952197_76904760241_319735,0,2017-04-06 23:29:43,0
8769982,227.0,55.5,F,2.0,31622.26,3.0,6.0,209008777_6777199103,396550015_73056111871_124112,4,2017-04-09 11:00:28,0
8769982,227.0,55.5,F,2.0,31622.26,3.0,6.0,209008777_6777199103,472852530_84505472076_884418,0,2017-03-29 16:54:20,0
8771156,183.0,35.5,F,2.0,45825.76,1.0,4.0,774928307_92905881415,228919819_97423386306_629143,4,2017-04-06 16:25:44,0
8774014,173.0,60.5,F,2.0,172925.90000000002,3.0,6.0,421477703_28306260667,384628789_60063317454_805498,4,2017-03-31 13:50:43,0
8775961,101.0,30.5,U,2.0,51995.53999999999,0.0,3.0,108954574_16659332746,834267743_10458613649_156093,4,2017-04-07 12:22:34,0
8776274,320.0,82.0,M,2.0,127491.54,4.0,7.0,554381000_3409689053,223746549_63090744755_653756,4,2017-06-01 12:52:42,0
8778070,83.0,40.0,U,2.0,105529.62,1.0,4.0,320695423_88148198819,48511907_79935274049_187779,0,2017-04-09 21:01:23,0
8778124,53.0,62.0,F,2.0,76304.78,6.0,9.0,504405478_44268638159,338745987_4615119487_379442,0,2017-03-27 11:46:56,0
8779253,119.0,64.0,F,2.0,54050.35,2.0,5.0,556174403_81312241457,167595902_93208006950_820805,4,2017-05-22 12:44:44,0
8781124,198.0,47.0,F,2.0,34038.27,1.0,4.0,843501740_67398308988,283016626_46713384757_596285,0,2017-06-17 16:31:04,0
8781124,198.0,47.0,F,2.0,34038.27,1.0,4.0,843501740_67398308988,940251971_55803111224_616157,4,2017-06-17 18:13:37,0
8781195,107.0,44.0,F,2.0,31950.96,6.0,9.0,583360394_18527923793,771514413_93810988903_292939,4,2017-05-24 07:17:37,0
8781195,107.0,44.0,F,2.0,31950.96,6.0,9.0,583360394_18527923793,837296625_44914672712_357794,0,2017-04-10 07:59:47,0
8781764,123.0,27.0,M,2.0,52428.85,0.0,3.0,467447355_28907667995,800774337_97268574048_726946,0,2017-05-06 09:57:35,0
8781917,118.0,37.0,M,2.0,54323.53999999999,2.0,5.0,551035541_773897859,471569466_49966757920_414214,0,2017-04-19 22:45:14,0
8782299,286.0,70.0,F,2.0,96559.16,0.0,3.0,115546052_5084809045,610619297_2097851946_276537,4,2017-06-07 13:53:20,0
8782604,80.0,56.0,U,2.0,53959.88,2.0,5.0,786722668_20004732858,319182509_27593108548_907782,0,2017-05-14 12:42:14,0
8782604,80.0,56.0,U,2.0,53959.88,2.0,5.0,786722668_20004732858,71755968_31835678715_204366,4,2017-05-18 12:03:44,0
8782655,67.0,37.5,U,2.0,69147.97,1.0,4.0,249290675_73941892527,979375375_69311048949_550707,4,2017-04-02 11:50:15,0
8783587,125.0,31.5,M,2.0,56201.0,4.0,7.0,819000722_20382932889,923948871_6744755136_171907,4,2017-04-16 21:05:55,0
8784101,239.0,51.0,F,2.0,41095.57,3.0,6.0,880619007_85129147759,812453240_90790575950_999713,0,2017-04-12 12:02:40,0
8784353,221.0,62.0,U,2.0,49903.73,1.0,4.0,894057177_11602491761,303478269_44721304353_872848,3,2017-04-07 12:57:58,0
8784353,221.0,62.0,U,2.0,49903.73,1.0,4.0,28855404_99928498234,447138311_25891574489_676903,3,2017-03-29 16:35:20,0
8786298,174.0,71.0,F,2.0,154004.69,5.0,8.0,407906917_40562859512,674553927_75170184555_219319,0,2017-03-30 13:38:38,0
8787443,154.0,45.0,M,2.0,104369.39,4.0,7.0,246110178_6548595082,828423330_55084903979_875719,4,2017-05-22 21:19:09,0
8788431,247.0,52.5,M,2.0,113433.23,6.0,9.0,529477589_41591111512,127811068_29124722741_919678,4,2017-04-07 11:35:09,0
8789341,59.0,39.5,U,2.0,41181.56,6.0,9.0,92176531_90674550389,249727706_20486242209_537351,4,2017-04-03 08:24:21,0
8789451,261.0,42.0,F,2.0,139370.2,3.0,6.0,489374403_71117950843,175516305_14182776712_146886,4,2017-06-16 11:30:39,0
8789451,261.0,42.0,F,2.0,139370.2,3.0,6.0,581150962_40752959778,235304769_54591253881_368985,4,2017-06-09 22:31:54,0
8789451,261.0,42.0,F,2.0,139370.2,3.0,6.0,576450213_48088578142,859854585_98540304841_240008,4,2017-05-11 22:25:45,0
8789953,107.0,28.0,F,2.0,56175.1,3.0,6.0,253710427_23559001090,140510502_863109877_663306,4,2017-05-19 13:18:30,0
8790044,154.0,45.0,M,2.0,35240.05,6.0,9.0,377250785_2120079625,715497878_2616396097_521446,1,2017-04-03 16:20:26,0
8790044,154.0,45.0,M,2.0,35240.05,6.0,9.0,403246543_55892872518,795286355_72710151970_146828,1,2017-03-15 14:55:58,0
8790672,142.0,37.0,F,2.0,49985.87,0.0,3.0,357283623_79509468407,693595087_54692361153_603802,0,2017-04-06 09:59:03,0
8790672,142.0,37.0,F,2.0,49985.87,0.0,3.0,127896700_81175778660,872533352_15822936724_802546,0,2017-06-14 10:04:01,0
8791345,75.0,30.0,M,2.0,46342.38,6.0,9.0,206581063_60792309171,83968510_5962858385_584740,4,2017-05-14 19:16:05,0
8793646,194.0,51.0,M,2.0,167512.02000000002,3.0,6.0,825830808_58677166844,773811451_27653167597_551174,3,2017-05-29 23:05:37,0
8794099,66.0,55.0,U,2.0,33373.86,0.0,3.0,247596079_33515148241,632944533_53707789774_885668,4,2017-06-20 14:45:13,0
8794099,66.0,55.0,U,2.0,33373.86,0.0,3.0,247596079_33515148241,98624104_78917953298_730772,0,2017-06-18 18:30:17,0
8794256,59.0,24.5,U,2.0,27619.81,6.0,9.0,76230149_50039003466,514383584_28337531329_423197,4,2017-04-09 13:02:12,0
8794256,59.0,24.5,U,2.0,27619.81,6.0,9.0,76230149_50039003466,570654832_66951989492_522540,3,2017-04-08 19:22:41,0
8794261,99.0,54.5,U,2.0,41327.87,2.0,5.0,899602581_55102866126,352266633_13070259654_745948,4,2017-04-20 20:59:11,0
8794673,109.0,28.0,F,2.0,85998.23999999999,4.0,7.0,212390009_83119350543,706315082_10917504633_337964,0,2017-04-06 10:06:44,0
8794673,109.0,28.0,F,2.0,85998.23999999999,4.0,7.0,461766201_18194999399,90918307_63295181879_738039,0,2017-04-06 10:09:57,0
8797780,260.0,45.0,M,2.0,61628.91,6.0,9.0,111023486_42224819629,136211453_84186519879_877082,4,2017-05-22 08:47:00,0
8797780,260.0,45.0,M,2.0,61628.91,6.0,9.0,111023486_42224819629,593944465_34982374190_329499,0,2017-05-01 08:38:12,0
8797780,260.0,45.0,M,2.0,61628.91,6.0,9.0,111023486_42224819629,612012114_55908023463_145833,4,2017-06-12 08:02:23,0
8797780,260.0,45.0,M,2.0,61628.91,6.0,9.0,111023486_42224819629,643275660_42042260469_300083,4,2017-06-01 10:01:33,0
8797780,260.0,45.0,M,2.0,61628.91,6.0,9.0,842518735_72581971899,717528241_93467390771_934289,4,2017-05-17 20:20:54,0
8797780,260.0,45.0,M,2.0,61628.91,6.0,9.0,111023486_42224819629,873449490_78705087350_675755,4,2017-06-07 08:03:23,0
8797780,260.0,45.0,M,2.0,61628.91,6.0,9.0,729044385_2033779927,903095475_79690947664_143454,3,2017-04-26 21:03:02,0
8800235,157.0,63.5,F,2.0,127529.42,1.0,4.0,492267206_94240453757,935586104_55318320763_82097,4,2017-04-12 14:51:42,0
8800514,72.0,66.0,U,2.0,105495.21,6.0,9.0,165994959_17079942049,409768378_2383755582_841850,0,2017-04-13 11:17:52,0
8802307,227.0,77.0,F,2.0,74511.82,3.0,6.0,58687959_21223422144,399887910_1517021836_976879,3,2017-04-08 17:38:06,0
8802310,286.0,29.5,M,2.0,238006.22,6.0,9.0,15397870_69059314695,186312176_34609149194_628281,4,2017-04-22 17:54:28,0
8802686,189.0,61.0,M,2.0,35362.649999999994,6.0,9.0,366157432_20377562196,827242683_18031586076_667886,1,2017-03-30 09:29:44,0
8803177,94.0,21.5,U,2.0,45064.39,0.0,3.0,980399769_87356819530,7401031_11129102540_327077,4,2017-04-05 15:58:06,0
8803177,94.0,21.5,U,2.0,45064.39,0.0,3.0,980399769_87356819530,754967904_98255268838_788862,1,2017-04-05 15:53:12,0
8804120,69.0,29.5,U,2.0,45652.6,3.0,6.0,514829455_5284723961,485435013_76024658027_422423,4,2017-04-13 13:48:54,0
8804547,181.0,58.0,F,2.0,180238.92,0.0,3.0,667080939_29705468324,509130258_16426855129_943689,4,2017-06-20 16:15:03,0
8804582,79.0,47.5,F,2.0,144022.76,6.0,9.0,677459268_52723719726,835566774_7581485519_45244,4,2017-03-29 14:58:05,0
8806177,195.0,44.0,M,2.0,38745.9,1.0,4.0,394210128_89249665878,24419426_80254426224_807743,4,2017-05-21 11:19:59,0
8806570,55.0,73.0,U,2.0,209654.55,5.0,8.0,622336586_5112653882,990956043_62090901086_312082,3,2017-04-12 11:22:30,0
8806587,82.0,23.0,U,2.0,30524.71,0.0,3.0,986676132_77819549486,334053613_97060352239_980052,2,2017-04-05 13:19:37,0
8806990,47.0,42.5,F,2.0,59656.04,1.0,4.0,236814798_60786762180,25810422_25948832322_368239,4,2017-04-15 10:35:54,0
8806990,47.0,42.5,F,2.0,59656.04,1.0,4.0,392435206_85877778749,70696805_11643131679_251749,0,2017-04-05 13:37:09,0
8807163,140.0,49.5,F,2.0,28856.31,0.0,3.0,41018057_55717777003,180425767_13463360280_285898,2,2017-04-21 21:19:43,0
8807163,140.0,49.5,F,2.0,28856.31,0.0,3.0,41018057_55717777003,97919853_82342600718_493229,4,2017-04-21 21:24:00,0
8807704,157.0,55.5,F,2.0,138786.27000000002,0.0,3.0,741034559_65862510423,476400921_41914269694_302320,4,2017-04-06 20:00:21,0
8807809,58.0,35.0,F,2.0,29756.92,1.0,4.0,809827860_8398952683,456589937_7995653535_895257,0,2017-05-09 22:51:00,0
8808704,301.0,78.5,M,2.0,44593.65,3.0,6.0,777729869_65592228982,49738996_83336777164_383706,4,2017-04-16 11:47:07,0
8809355,83.0,59.0,U,2.0,39410.99,2.0,5.0,938985419_75526189611,178689690_29815526276_697177,0,2017-04-12 11:09:26,0
8809355,83.0,59.0,U,2.0,39410.99,2.0,5.0,142374862_83595632697,671346713_6549877396_91269,3,2017-03-29 17:57:09,0
8809906,66.0,25.5,M,2.0,45319.74,6.0,9.0,297481047_46701102256,254413666_64382422260_35285,4,2017-04-19 14:38:26,0
8810033,179.0,53.5,M,2.0,140934.18,4.0,7.0,83276407_24985829356,169126568_62871094069_669905,0,2017-03-29 15:31:39,0
8810033,179.0,53.5,M,2.0,140934.18,4.0,7.0,83276407_24985829356,711621810_40001043297_890540,4,2017-03-29 15:36:57,0
8810363,279.0,74.0,M,2.0,57366.7,1.0,4.0,855528258_71817825241,622051341_36755640145_919167,0,2017-05-17 17:50:37,0
8810430,179.0,60.0,M,2.0,79863.15,5.0,8.0,311541467_41014766630,413091484_12965042600_25445,0,2017-05-02 15:32:03,0
8810858,119.0,46.5,F,2.0,63423.4,6.0,9.0,581344213_50551267329,517765172_86806067829_819639,4,2017-04-19 11:18:38,0
8811641,153.0,28.0,M,2.0,33262.92,3.0,6.0,743139648_13963741075,648444069_43004527956_535084,0,2017-05-29 18:49:26,0
8811666,145.0,42.5,F,2.0,54748.21,1.0,4.0,731074017_39926173574,125064870_60043803134_912665,4,2017-04-02 15:05:00,0
8812664,177.0,35.0,M,2.0,44112.53999999999,1.0,4.0,958083124_60510759362,96254169_8866098376_225692,0,2017-04-12 18:26:30,0
8813088,90.0,23.0,U,2.0,37462.94,6.0,9.0,329299928_44687509059,904111792_69010063781_566917,4,2017-05-11 11:04:19,0
8813652,149.0,52.0,M,2.0,26591.12,1.0,4.0,914757691_19520045978,790956098_144126927_907207,2,2017-04-04 22:48:09,0
8815082,180.0,67.0,F,2.0,52327.1,2.0,5.0,248188408_39629570374,109293993_38928323562_726849,0,2017-04-13 11:28:22,0
8815122,77.0,66.0,U,2.0,51307.08,2.0,5.0,812185082_44227180146,49361559_61742959058_107977,0,2017-06-15 09:19:09,0
8815122,77.0,66.0,U,2.0,51307.08,2.0,5.0,812185082_44227180146,592022873_1090952594_876194,0,2017-03-29 11:10:29,0
8815157,193.0,67.5,M,2.0,146068.08000000002,6.0,9.0,956281655_69408386164,304460332_24149070081_504709,0,2017-04-04 19:21:26,0
8815157,193.0,67.5,M,2.0,146068.08000000002,6.0,9.0,548260114_13798177572,594363417_49775009728_785901,4,2017-03-30 09:22:52,0
8815206,169.0,32.5,M,2.0,86367.98,6.0,9.0,9643168_36251564481,353798403_76690133741_271948,4,2017-04-16 23:28:00,0
8815612,254.0,68.0,F,2.0,102097.92,6.0,9.0,763066473_81851910293,148306087_82520792123_289345,0,2017-04-09 10:29:19,0
8815612,254.0,68.0,F,2.0,102097.92,6.0,9.0,763066473_81851910293,524200235_39829523881_673648,0,2017-05-13 10:06:48,0
8815612,254.0,68.0,F,2.0,102097.92,6.0,9.0,669484279_85424993489,85013196_53615430622_959241,0,2017-05-09 17:44:52,0
8816018,154.0,47.0,M,2.0,30645.85,0.0,3.0,187172905_7473758307,695074813_50733151119_682443,1,2017-06-20 15:12:01,0
8816651,82.0,26.0,U,2.0,61217.45,6.0,9.0,439200984_321843309,876857972_33782816085_888328,0,2017-04-09 23:24:07,0
8817073,137.0,39.5,F,2.0,45978.3,0.0,3.0,556370739_51656972142,28173684_20379876041_211444,4,2017-04-14 17:11:19,0
8817620,72.0,56.0,U,2.0,30118.38,1.0,4.0,881505523_86428982713,613286202_47430524953_937716,0,2017-04-18 17:05:43,0
8817820,98.0,50.5,U,2.0,85333.78,3.0,6.0,717498872_27105416104,521498955_48929872732_359272,4,2017-04-05 12:14:26,0
8821076,261.0,72.5,F,2.0,30057.99,4.0,7.0,621638361_85167739277,754411602_88421129746_888425,3,2017-04-05 17:02:09,0
8821076,261.0,72.5,F,2.0,30057.99,4.0,7.0,624098928_16214947488,835144364_36112364730_321774,4,2017-04-12 11:32:33,0
8821076,261.0,72.5,F,2.0,30057.99,4.0,7.0,959933519_21136429904,90871688_68950299139_263620,3,2017-03-29 11:18:42,0
8821351,107.0,23.5,M,2.0,54508.67,2.0,5.0,724233086_37210895537,390732894_72273339096_767899,4,2017-03-29 11:04:59,0
8822145,83.0,51.0,U,2.0,54522.17,2.0,5.0,413168967_9233160090,213624114_34438995561_890748,0,2017-04-13 14:45:02,0
8822569,174.0,40.0,M,2.0,167983.24,2.0,5.0,224964098_38157852085,689430406_76964356475_132653,2,2017-04-12 11:22:24,0
8823513,253.0,48.0,F,2.0,68039.73,4.0,7.0,36908299_75041198552,701056836_64330429939_303340,0,2017-05-26 08:50:59,0
8823843,162.0,60.0,M,2.0,67743.14,4.0,7.0,550628705_55291717999,85911993_10398672303_352022,1,2017-05-09 13:40:08,0
8824353,57.0,23.5,U,2.0,28147.09,3.0,6.0,677143062_50424322612,485207891_7691977239_256601,4,2017-04-11 15:24:48,0
8824361,154.0,43.5,M,2.0,57408.01,1.0,4.0,655295596_18500414139,820694136_86138052345_441447,4,2017-03-30 23:03:52,0
8825647,70.0,32.5,U,2.0,30768.11,0.0,3.0,612613738_56401891921,769757525_50235275384_818267,4,2017-04-05 17:13:43,0
8826443,74.0,29.0,U,2.0,31320.17,1.0,4.0,105453585_86481828906,672034807_74321169252_291012,4,2017-05-20 15:41:44,0
8826775,138.0,47.5,F,2.0,93415.1,1.0,4.0,531548064_91859926120,293298970_30785961974_279833,4,2017-04-19 15:50:41,0
8827248,297.0,51.5,F,2.0,165242.57,1.0,4.0,949433568_3838901394,558826374_55614945180_558241,4,2017-04-02 08:16:04,0
8827276,265.0,70.5,F,2.0,134115.38,4.0,7.0,238509800_64834897768,868876679_13822088234_356753,4,2017-04-19 11:46:06,0
8827639,110.0,27.5,F,2.0,29776.18,5.0,8.0,542869166_37004602068,359541395_31485134577_683747,4,2017-04-19 11:09:44,0
8828227,243.0,58.5,F,2.0,34883.05,2.0,5.0,85704234_52593956321,487380360_27335000446_587995,4,2017-04-07 14:31:55,0
8829272,287.0,62.5,M,2.0,45720.9,4.0,7.0,645101241_64314658224,337236306_8294321329_714736,4,2017-03-29 22:52:29,0
8829408,59.0,46.5,U,2.0,48771.49,6.0,9.0,914225720_49783127769,320428463_58545807592_287550,4,2017-04-05 12:26:22,0
8831208,178.0,51.5,M,2.0,142920.66999999998,3.0,6.0,465261901_36179895091,710932875_81273554398_439156,4,2017-04-02 20:19:05,0
8832841,189.0,51.5,M,2.0,124285.04,1.0,4.0,142378173_61792814277,474407159_1495917076_825350,4,2017-04-12 22:32:08,0
8833869,202.0,63.0,F,2.0,30931.5,6.0,9.0,61898815_88027188849,940085602_92002580312_59083,4,2017-05-09 15:00:32,0
8834075,109.0,27.0,M,2.0,44099.87,6.0,9.0,606769035_35548952270,756728199_11722438683_93146,0,2017-03-31 12:24:10,0
8834364,176.0,48.0,M,2.0,80416.26999999999,4.0,7.0,332118992_90739574044,651672746_12976434440_533463,3,2017-04-13 12:35:22,0
8834411,182.0,36.0,M,2.0,62168.83,3.0,6.0,342169941_77366696252,677776688_84563696000_497522,4,2017-05-16 13:02:30,0
8834411,182.0,36.0,M,2.0,62168.83,3.0,6.0,105520814_73274780032,963870673_85957809318_241872,0,2017-04-12 13:19:44,0
8834933,81.0,33.5,U,2.0,32103.82,6.0,9.0,609968877_95877277697,267355896_84241348461_36124,4,2017-04-06 00:54:17,0
8834933,81.0,33.5,U,2.0,32103.82,6.0,9.0,613298562_32164626445,556136460_99272648594_800375,0,2017-04-07 17:22:03,0
8835280,185.0,78.5,M,2.0,43907.42999999999,1.0,4.0,53471400_17280960262,79051769_2604906035_38066,3,2017-03-29 19:13:44,0
8835332,167.0,37.0,F,2.0,75242.79000000001,0.0,3.0,881306187_34832781477,652425457_60515143510_185985,3,2017-05-06 16:21:23,0
8836730,82.0,39.0,U,2.0,62632.88,0.0,3.0,691148972_87532184459,922667448_29991945220_657662,2,2017-04-09 23:28:17,0
8836938,151.0,63.5,M,2.0,35048.24,6.0,9.0,272695168_35452653910,137856849_76293809665_948242,4,2017-04-06 08:49:19,0
8837888,107.0,60.5,F,2.0,25707.65,1.0,4.0,893237535_71161786268,498824231_62315820958_719128,4,2017-03-29 11:56:04,0
8838068,194.0,55.5,M,2.0,100233.77,5.0,8.0,908065141_50727342281,146079245_59363572234_702369,4,2017-04-14 09:34:52,0
8838610,191.0,73.5,F,2.0,56391.42,1.0,4.0,554750459_29211104844,369946006_56798452658_587606,4,2017-04-19 13:48:25,0
8839979,58.0,31.0,U,2.0,30647.37,2.0,5.0,128021476_70887224788,517112384_71667952556_559388,0,2017-06-18 08:30:03,0
8839979,58.0,31.0,U,2.0,30647.37,2.0,5.0,64192008_9208684632,562181174_68437237342_873825,3,2017-04-15 21:16:56,0
8839979,58.0,31.0,U,2.0,30647.37,2.0,5.0,64192008_9208684632,747437916_57321226490_214813,3,2017-04-12 11:33:23,0
8840854,180.0,65.0,F,2.0,30305.97,0.0,3.0,372055810_60403420330,867044880_32488590942_638550,0,2017-03-30 16:29:26,0
8841258,162.0,29.5,M,2.0,127799.96,6.0,9.0,755157053_59578909337,37337807_23736246161_839553,4,2017-04-05 11:31:29,0
8841258,162.0,29.5,M,2.0,127799.96,6.0,9.0,755157053_59578909337,751480967_23563393203_967691,0,2017-04-06 11:10:19,0
8843033,170.0,56.5,F,2.0,25769.13,1.0,4.0,538886717_82530299629,577006136_175901104_814428,4,2017-04-19 16:56:56,0
8843041,54.0,37.0,F,2.0,26371.52,0.0,3.0,237005313_52954090296,930985304_11970307990_129184,0,2017-04-02 17:02:57,0
8843472,320.0,57.0,F,2.0,52055.53,1.0,4.0,962740505_16792775372,502164357_83171244503_604976,0,2017-04-05 16:56:58,0
8844038,71.0,25.0,U,2.0,53849.24,6.0,9.0,940654567_87539906024,455391629_86673654876_412325,2,2017-04-19 11:10:22,0
8844750,69.0,47.0,U,2.0,48558.67,6.0,9.0,746656163_99691172265,722804168_5383537944_388716,0,2017-04-18 16:37:04,0
8844750,69.0,47.0,U,2.0,48558.67,6.0,9.0,746656163_99691172265,771080511_26236014535_377427,3,2017-05-09 17:43:52,0
8845667,70.0,42.5,U,2.0,137178.97999999998,4.0,7.0,286139113_84439834406,468913143_64558693451_605443,4,2017-03-22 14:45:51,0
8847444,137.0,28.5,M,2.0,35523.44,1.0,4.0,600060826_30654602335,724011247_33377190693_48274,4,2017-04-24 22:13:03,0
8847678,249.0,23.5,M,2.0,55795.36,4.0,7.0,180857668_94046632971,854572018_42937011196_527862,4,2017-03-30 10:29:20,0
8847941,106.0,42.5,M,2.0,81098.09,0.0,3.0,358086211_96376448334,403994517_5945447805_542900,4,2017-04-12 21:24:49,0
8847941,106.0,42.5,M,2.0,81098.09,0.0,3.0,358086211_96376448334,991465594_5984357644_187910,1,2017-04-10 22:29:39,0
8848014,168.0,69.0,M,2.0,193756.73,2.0,5.0,37226549_27506258533,268453819_54158187292_464638,0,2017-04-15 17:03:01,0
8849290,167.0,40.0,U,2.0,102992.75,6.0,9.0,130524678_72051636448,592357371_6044570517_421313,4,2017-05-31 10:58:05,0
8849456,167.0,45.5,M,2.0,65564.12,6.0,9.0,128224158_76406436989,363565649_34903609134_392547,4,2017-04-02 11:33:11,0
8849704,282.0,56.5,M,2.0,24047.56,0.0,3.0,33026426_48414545726,359159730_95870126122_700282,4,2017-04-15 12:06:52,0
8850142,96.0,24.5,U,2.0,75566.23,5.0,8.0,102139500_93436837110,926601511_2148769553_389270,4,2017-04-28 11:40:17,0
8850307,89.0,60.5,M,2.0,76415.73,2.0,5.0,775557916_91873765039,207427597_72266105559_611582,4,2017-04-09 20:40:34,0
8850566,93.0,62.0,U,2.0,51328.0,6.0,9.0,595166286_38142938536,759574309_58774899450_635066,4,2017-05-21 21:29:46,0
8850713,143.0,39.0,F,2.0,42853.92,6.0,9.0,442752960_46444918238,717527791_33357060437_178263,0,2017-04-16 17:10:30,0
8851132,160.0,49.5,M,2.0,225541.18,6.0,9.0,373155853_37226633624,75249367_37259500897_244615,4,2017-04-20 11:40:41,0
8851132,160.0,49.5,M,2.0,225541.18,6.0,9.0,373155853_37226633624,806143700_70658134684_220892,0,2017-03-31 07:44:24,0
8852099,111.0,31.5,F,2.0,72945.11,1.0,4.0,142172009_65622763490,470670039_53641342099_547057,4,2017-04-01 17:51:27,0
8852099,111.0,31.5,F,2.0,72945.11,1.0,4.0,142172009_65622763490,741402022_73838986908_55005,0,2017-03-31 09:42:28,0
8853128,124.0,40.5,M,2.0,125935.23,0.0,3.0,660631167_92719631369,355319563_99835668822_431494,4,2017-04-01 10:37:49,0
8853515,257.0,42.0,U,2.0,65697.7,0.0,3.0,326091589_34232795713,694622608_21060514443_384148,0,2017-05-17 03:37:38,0
8853635,189.0,73.0,M,2.0,60666.43,2.0,6.0,401155799_19343400870,128563699_63892912682_41512,4,2017-06-03 17:10:46,0
8854405,119.0,58.5,F,2.0,70652.87,5.0,8.0,407468555_1689884368,720586831_3314833814_549607,4,2017-04-02 13:03:48,0
8854681,86.0,31.5,U,2.0,39944.56,6.0,9.0,788109390_10346480294,739020866_84856385793_320685,4,2017-03-16 07:21:44,0
8857692,142.0,58.0,F,2.0,37066.87,3.0,6.0,706617701_9636566090,47390556_50891831091_24254,0,2017-04-07 12:06:19,0
8859689,127.0,39.0,M,2.0,104281.75,3.0,6.0,138869601_62324164245,175125160_46096966521_853945,0,2017-04-07 11:14:47,0
8860072,196.0,57.5,M,2.0,170103.83000000002,3.0,6.0,926459623_42599122943,605141534_90417794770_258013,4,2017-03-29 14:22:04,0
8860154,88.0,26.0,U,2.0,36200.28,0.0,3.0,171628625_71529959986,100608591_65788886975_921579,4,2017-06-18 09:35:41,0
8860992,126.0,64.0,F,2.0,30693.0,1.0,4.0,10499748_4219883191,406849443_17353731015_412673,0,2017-04-16 10:12:04,0
8860992,126.0,64.0,F,2.0,30693.0,1.0,4.0,10499748_4219883191,905564991_6296932038_159499,1,2017-05-26 07:24:37,0
8861461,59.0,20.5,U,2.0,27702.97,1.0,4.0,704919833_24598137171,202453947_99139640926_17678,4,2017-04-01 19:23:42,0
8861461,59.0,20.5,U,2.0,27702.97,1.0,4.0,704919833_24598137171,256325439_3978860904_166762,0,2017-03-28 21:47:45,0
8862022,193.0,49.0,M,2.0,36732.67,6.0,9.0,76569074_8506410553,137067060_44097046723_642053,2,2017-05-26 06:53:19,0
8862022,193.0,49.0,M,2.0,36732.67,6.0,9.0,76569074_8506410553,826343421_55140894776_922527,4,2017-05-26 06:57:13,0
8862044,119.0,63.0,M,2.0,66959.53,2.0,5.0,815691559_53206759259,828572739_70205285863_57553,0,2017-06-03 16:51:51,0
8863115,249.0,73.0,F,2.0,138989.93,1.0,4.0,986324752_47894318130,962323468_81571937780_593258,0,2017-04-19 12:24:26,0
8863877,188.0,45.5,F,2.0,75088.67,6.0,9.0,105295498_50733447859,490099467_11712296184_586777,4,2017-03-30 13:52:24,0
8864170,285.0,55.5,M,2.0,54071.85,2.0,5.0,311908605_43442841637,268490886_70940776177_476517,4,2017-03-29 12:35:11,0
8864249,288.0,56.5,F,2.0,58750.29,3.0,6.0,904080265_83305099343,750020915_76173661747_835792,4,2017-04-05 13:44:17,0
8864420,71.0,33.5,U,2.0,112359.12,6.0,9.0,855791105_29164065379,640166824_63564389772_387069,4,2017-04-05 22:19:24,0
8864425,58.0,60.0,U,2.0,37023.61,3.0,6.0,859298771_50377813929,554724641_3202999675_621109,3,2017-04-14 11:13:28,0
8864500,141.0,41.0,U,2.0,93155.85,6.0,9.0,668208663_25999948668,715256019_39532949867_150374,4,2017-05-12 09:34:21,0
8864617,148.0,65.0,M,2.0,48437.38,4.0,7.0,331647969_57552795095,638600710_31497758582_282991,4,2017-05-31 15:05:36,0
8864633,72.0,26.0,F,2.0,45960.53,2.0,5.0,423096227_38552875019,308599990_56409853686_66746,2,2017-04-05 11:25:28,0
8864663,69.0,26.0,U,2.0,40194.91,3.0,6.0,617472572_88345818695,501742382_60416621865_790612,0,2017-04-09 22:30:32,0
8865026,179.0,37.5,F,2.0,43502.51,0.0,3.0,4864803_97967479423,177970581_30238326805_643223,4,2017-04-25 21:19:34,0
8865276,60.0,26.5,U,2.0,38809.33,6.0,9.0,96281467_62442647951,843134509_10004181190_714451,4,2017-04-08 21:06:51,0
8865699,134.0,67.0,M,2.0,31455.68,1.0,4.0,663261897_98201233125,216883921_3077782379_112928,2,2017-05-26 22:29:35,0
8865699,134.0,67.0,M,2.0,31455.68,1.0,4.0,580548778_60308647063,555229456_94016258160_992611,1,2017-04-05 22:30:01,0
8865940,215.0,53.0,M,2.0,30284.94,1.0,5.0,109627084_25921758547,119378985_25175014030_979704,2,2017-04-01 10:13:55,0
8867575,143.0,55.0,M,2.0,59061.24,1.0,4.0,451542649_89350381330,227481616_93925683177_231473,4,2017-06-16 12:22:37,0
8867579,105.0,32.5,F,2.0,56966.61,6.0,9.0,102139985_23373460243,33922086_56806637100_288699,4,2017-03-29 12:25:26,0
8867782,190.0,42.0,M,2.0,95502.39,5.0,8.0,23315681_65484737827,322462164_3599611888_921139,0,2017-06-18 22:26:20,0
8867782,190.0,42.0,M,2.0,95502.39,5.0,8.0,23315681_65484737827,951021569_2767429471_472370,0,2017-06-18 22:28:55,0
8868557,173.0,66.5,M,2.0,35305.2,5.0,8.0,24333983_16010777986,571853189_82410841528_32204,4,2017-03-30 12:02:52,0
8869149,277.0,55.0,F,2.0,90738.99,3.0,6.0,207706581_56594900566,681181640_81465370883_551237,3,2017-04-05 12:00:08,0
8869149,277.0,55.0,F,2.0,90738.99,3.0,6.0,946560871_16613656743,881929788_86095121561_4190,0,2017-04-05 19:12:08,0
